diam[nm],	phi	charge	MeanR[nm]	U(<r>)	U(r_FCC)	2pi/MeanR	Salt[然]	T[K]	Eps.	Lb[nm]	kappa[1/nm]	q_max[1/nm]	Sq_max	r_max[nm]	gr_max	S(0)	Contact_value	alpha	dr[diam]	U(rm)	r_dip[nm]	Nn	gr_dip	lambda	T~
37.0349884914916	0.15	2000	   56.17995	 5.960E-02	 1.600E-03	   0.1118404	0.0171811466843019	293.16	36.7	 1.553859	 5.090E-01	 1.295E-01	 1.958E+00	 5.415E+01	 2.511E+00	 4.490E-02	 0.000E+00	 2.290E-01	0.0303388510639914	 1.731E-01	 8.0168E+01	 1.158E+01	 7.4014E-01	 2.859E+01	 1.677E+01
37.0349884914916	0.15	2000	   56.17995	 5.960E-02	 1.600E-03	   0.1118404	0.0348552798425585	293.16	36.7	 1.553859	 5.090E-01	 1.295E-01	 1.958E+00	 5.415E+01	 2.511E+00	 4.490E-02	 0.000E+00	 2.290E-01	0.0303388510639914	 1.731E-01	 8.0168E+01	 1.158E+01	 7.4014E-01	 2.859E+01	 1.677E+01
37.0349884914916	0.15	2000	   56.17995	 5.960E-02	 1.600E-03	   0.1118404	0.0707106781186547	293.16	36.7	 1.553859	 5.090E-01	 1.295E-01	 1.958E+00	 5.415E+01	 2.511E+00	 4.490E-02	 0.000E+00	 2.290E-01	0.0303388510639914	 1.731E-01	 8.0168E+01	 1.158E+01	 7.4014E-01	 2.859E+01	 1.677E+01
37.0349884914916	0.15	2000	   56.17995	 5.960E-02	 1.600E-03	   0.1118404	0.143450289958509	293.16	36.7	 1.553859	 5.090E-01	 1.295E-01	 1.958E+00	 5.415E+01	 2.511E+00	 4.490E-02	 0.000E+00	 2.290E-01	0.0303388510639914	 1.730E-01	 8.0168E+01	 1.158E+01	 7.4014E-01	 2.859E+01	 1.677E+01
37.0349884914916	0.15	2000	   56.17995	 5.959E-02	 1.599E-03	   0.1118404	0.291016664479583	293.16	36.7	 1.553859	 5.090E-01	 1.295E-01	 1.958E+00	 5.415E+01	 2.511E+00	 4.490E-02	 0.000E+00	 2.290E-01	0.0303388510639914	 1.730E-01	 8.0168E+01	 1.158E+01	 7.4015E-01	 2.859E+01	 1.677E+01
37.0349884914916	0.15	2000	   56.17995	 5.958E-02	 1.599E-03	   0.1118404	0.590383602774996	293.16	36.7	 1.553859	 5.090E-01	 1.295E-01	 1.958E+00	 5.415E+01	 2.511E+00	 4.490E-02	 0.000E+00	 2.290E-01	0.0303388510639914	 1.730E-01	 8.0168E+01	 1.158E+01	 7.4016E-01	 2.859E+01	 1.678E+01
37.0349884914916	0.15	2000	   56.17995	 5.956E-02	 1.598E-03	   0.1118404	1.19770735139478	293.16	36.7	 1.553859	 5.090E-01	 1.295E-01	 1.958E+00	 5.415E+01	 2.511E+00	 4.491E-02	 0.000E+00	 2.290E-01	0.0303388510639914	 1.729E-01	 8.0168E+01	 1.158E+01	 7.4017E-01	 2.859E+01	 1.678E+01
37.0349884914916	0.15	2000	   56.17995	 5.951E-02	 1.597E-03	   0.1118404	2.42978106580612	293.16	36.7	 1.553859	 5.090E-01	 1.295E-01	 1.957E+00	 5.415E+01	 2.511E+00	 4.492E-02	 0.000E+00	 2.290E-01	0.0303388510639914	 1.728E-01	 8.0168E+01	 1.158E+01	 7.4021E-01	 2.860E+01	 1.680E+01
37.0349884914916	0.15	2000	   56.17995	 5.942E-02	 1.593E-03	   0.1118404	4.92928094736557	293.16	36.7	 1.553859	 5.091E-01	 1.295E-01	 1.957E+00	 5.415E+01	 2.510E+00	 4.494E-02	 0.000E+00	 2.290E-01	0.0303388510639914	 1.726E-01	 8.0168E+01	 1.158E+01	 7.4028E-01	 2.860E+01	 1.682E+01
37.0349884914916	0.15	2000	   56.17995	 5.923E-02	 1.587E-03	   0.1118404	9.99999999999998	293.16	36.7	 1.553859	 5.093E-01	 1.295E-01	 1.956E+00	 5.415E+01	 2.510E+00	 4.497E-02	 0.000E+00	 2.290E-01	0.0303388510639914	 1.721E-01	 8.0168E+01	 1.158E+01	 7.4042E-01	 2.861E+01	 1.688E+01
43.2023895556922	0.15	2000	   65.53554	 1.208E-01	 4.207E-03	   0.0958745	5e-4	293.16	36.7	 1.553859	 4.040E-01	 1.103E-01	 2.113E+00	 6.426E+01	 2.654E+00	 3.718E-02	 0.000E+00	 2.314E-01	0.0260077975212822	 2.055E-01	 9.3623E+01	 1.171E+01	 7.0589E-01	 2.647E+01	 8.272E+00
43.2023895556922	0.15	2000	   65.53554	 1.208E-01	 4.207E-03	   0.0958745	0.00101434672792838	293.16	36.7	 1.553859	 4.040E-01	 1.102E-01	 2.113E+00	 6.422E+01	 2.654E+00	 3.718E-02	 0.000E+00	 2.314E-01	0.0303388496210461	 2.094E-01	 9.3617E+01	 1.168E+01	 7.0604E-01	 2.647E+01	 8.272E+00
43.2023895556922	0.15	2000	   65.53554	 1.208E-01	 4.207E-03	   0.0958745	0.00205779856891804	293.16	36.7	 1.553859	 4.040E-01	 1.102E-01	 2.113E+00	 6.422E+01	 2.654E+00	 3.718E-02	 0.000E+00	 2.314E-01	0.0303388496210461	 2.094E-01	 9.3617E+01	 1.168E+01	 7.0604E-01	 2.647E+01	 8.272E+00
43.2023895556922	0.15	2000	   65.53554	 1.208E-01	 4.207E-03	   0.0958745	0.00417464249023545	293.16	36.7	 1.553859	 4.040E-01	 1.102E-01	 2.113E+00	 6.422E+01	 2.654E+00	 3.718E-02	 0.000E+00	 2.314E-01	0.0303388496210461	 2.094E-01	 9.3617E+01	 1.168E+01	 7.0604E-01	 2.647E+01	 8.272E+00
43.2023895556922	0.15	2000	   65.53554	 1.208E-01	 4.207E-03	   0.0958745	0.00846906990048226	293.16	36.7	 1.553859	 4.040E-01	 1.102E-01	 2.113E+00	 6.422E+01	 2.654E+00	 3.718E-02	 0.000E+00	 2.314E-01	0.0303388496210461	 2.094E-01	 9.3617E+01	 1.168E+01	 7.0604E-01	 2.647E+01	 8.272E+00
43.2023895556922	0.15	2000	   65.53554	 1.208E-01	 4.207E-03	   0.0958745	0.0171811466843019	293.16	36.7	 1.553859	 4.040E-01	 1.102E-01	 2.113E+00	 6.422E+01	 2.654E+00	 3.718E-02	 0.000E+00	 2.314E-01	0.0303388496210461	 2.094E-01	 9.3617E+01	 1.168E+01	 7.0604E-01	 2.647E+01	 8.272E+00
43.2023895556922	0.15	2000	   65.53554	 1.208E-01	 4.207E-03	   0.0958745	0.0348552798425585	293.16	36.7	 1.553859	 4.040E-01	 1.102E-01	 2.113E+00	 6.422E+01	 2.654E+00	 3.718E-02	 0.000E+00	 2.314E-01	0.0303388496210461	 2.094E-01	 9.3617E+01	 1.168E+01	 7.0604E-01	 2.647E+01	 8.272E+00
43.2023895556922	0.15	2000	   65.53554	 1.208E-01	 4.206E-03	   0.0958745	0.0707106781186547	293.16	36.7	 1.553859	 4.040E-01	 1.102E-01	 2.113E+00	 6.422E+01	 2.654E+00	 3.718E-02	 0.000E+00	 2.314E-01	0.0303388496210461	 2.094E-01	 9.3617E+01	 1.168E+01	 7.0604E-01	 2.647E+01	 8.272E+00
43.2023895556922	0.15	2000	   65.53554	 1.208E-01	 4.206E-03	   0.0958745	0.143450289958509	293.16	36.7	 1.553859	 4.040E-01	 1.102E-01	 2.113E+00	 6.422E+01	 2.654E+00	 3.718E-02	 0.000E+00	 2.314E-01	0.0303388496210461	 2.094E-01	 9.3617E+01	 1.168E+01	 7.0604E-01	 2.647E+01	 8.273E+00
43.2023895556922	0.15	2000	   65.53554	 1.208E-01	 4.205E-03	   0.0958745	0.291016664479583	293.16	36.7	 1.553859	 4.040E-01	 1.102E-01	 2.113E+00	 6.422E+01	 2.654E+00	 3.718E-02	 0.000E+00	 2.314E-01	0.0303388496210461	 2.094E-01	 9.3617E+01	 1.168E+01	 7.0605E-01	 2.647E+01	 8.274E+00
43.2023895556922	0.15	2000	   65.53554	 1.208E-01	 4.204E-03	   0.0958745	0.590383602774996	293.16	36.7	 1.553859	 4.040E-01	 1.102E-01	 2.113E+00	 6.422E+01	 2.654E+00	 3.718E-02	 0.000E+00	 2.314E-01	0.0303388496210461	 2.093E-01	 9.3617E+01	 1.168E+01	 7.0607E-01	 2.647E+01	 8.276E+00
43.2023895556922	0.15	2000	   65.53554	 1.207E-01	 4.201E-03	   0.0958745	1.19770735139478	293.16	36.7	 1.553859	 4.040E-01	 1.102E-01	 2.113E+00	 6.422E+01	 2.654E+00	 3.719E-02	 0.000E+00	 2.315E-01	0.0303388496210461	 2.092E-01	 9.3617E+01	 1.168E+01	 7.0610E-01	 2.648E+01	 8.281E+00
43.2023895556922	0.15	2000	   65.53554	 1.206E-01	 4.195E-03	   0.0958745	2.42978106580612	293.16	36.7	 1.553859	 4.041E-01	 1.102E-01	 2.113E+00	 6.422E+01	 2.653E+00	 3.720E-02	 0.000E+00	 2.314E-01	0.0303388496210461	 2.090E-01	 9.3617E+01	 1.168E+01	 7.0617E-01	 2.648E+01	 8.290E+00
43.2023895556922	0.15	2000	   65.53554	 1.203E-01	 4.182E-03	   0.0958745	4.92928094736557	293.16	36.7	 1.553859	 4.041E-01	 1.102E-01	 2.112E+00	 6.422E+01	 2.653E+00	 3.723E-02	 0.000E+00	 2.314E-01	0.0303388496210461	 2.085E-01	 9.3617E+01	 1.168E+01	 7.0630E-01	 2.648E+01	 8.309E+00
43.2023895556922	0.15	2000	   65.53554	 1.197E-01	 4.157E-03	   0.0958745	9.99999999999998	293.16	36.7	 1.553859	 4.043E-01	 1.102E-01	 2.111E+00	 6.422E+01	 2.652E+00	 3.728E-02	 0.000E+00	 2.314E-01	0.0303388496210461	 2.076E-01	 9.3617E+01	 1.168E+01	 7.0657E-01	 2.649E+01	 8.348E+00
50.3968419957949	0.15	2000	   76.44911	 2.321E-01	 1.027E-02	   0.0821878	5e-4	293.16	36.7	 1.553859	 3.206E-01	 9.386E-02	 2.312E+00	 7.615E+01	 2.823E+00	 3.023E-02	 0.000E+00	 2.347E-01	0.026007796284326	 2.563E-01	 1.0918E+02	 1.180E+01	 6.6559E-01	 2.451E+01	 4.308E+00
50.3968419957949	0.15	2000	   76.44911	 2.321E-01	 1.027E-02	   0.0821878	0.00101434672792838	293.16	36.7	 1.553859	 3.206E-01	 9.390E-02	 2.312E+00	 7.614E+01	 2.823E+00	 3.023E-02	 0.000E+00	 2.348E-01	0.0303388494090082	 2.570E-01	 1.0920E+02	 1.178E+01	 6.6579E-01	 2.451E+01	 4.308E+00
50.3968419957949	0.15	2000	   76.44911	 2.321E-01	 1.027E-02	   0.0821878	0.00205779856891804	293.16	36.7	 1.553859	 3.206E-01	 9.390E-02	 2.312E+00	 7.614E+01	 2.823E+00	 3.023E-02	 0.000E+00	 2.347E-01	0.0303388494090082	 2.570E-01	 1.0920E+02	 1.178E+01	 6.6578E-01	 2.451E+01	 4.308E+00
50.3968419957949	0.15	2000	   76.44911	 2.321E-01	 1.027E-02	   0.0821878	0.00417464249023545	293.16	36.7	 1.553859	 3.206E-01	 9.390E-02	 2.312E+00	 7.614E+01	 2.823E+00	 3.023E-02	 0.000E+00	 2.347E-01	0.0303388494090082	 2.570E-01	 1.0920E+02	 1.178E+01	 6.6578E-01	 2.451E+01	 4.308E+00
50.3968419957949	0.15	2000	   76.44911	 2.321E-01	 1.027E-02	   0.0821878	0.00846906990048226	293.16	36.7	 1.553859	 3.206E-01	 9.390E-02	 2.312E+00	 7.614E+01	 2.823E+00	 3.023E-02	 0.000E+00	 2.347E-01	0.0303388494090082	 2.570E-01	 1.0920E+02	 1.178E+01	 6.6578E-01	 2.451E+01	 4.308E+00
50.3968419957949	0.15	2000	   76.44911	 2.321E-01	 1.027E-02	   0.0821878	0.0171811466843019	293.16	36.7	 1.553859	 3.206E-01	 9.390E-02	 2.312E+00	 7.614E+01	 2.823E+00	 3.024E-02	 0.000E+00	 2.348E-01	0.0303388494090082	 2.570E-01	 1.0920E+02	 1.178E+01	 6.6579E-01	 2.451E+01	 4.308E+00
50.3968419957949	0.15	2000	   76.44911	 2.321E-01	 1.027E-02	   0.0821878	0.0348552798425585	293.16	36.7	 1.553859	 3.206E-01	 9.390E-02	 2.312E+00	 7.614E+01	 2.823E+00	 3.024E-02	 0.000E+00	 2.348E-01	0.0303388494090082	 2.570E-01	 1.0920E+02	 1.178E+01	 6.6579E-01	 2.451E+01	 4.308E+00
50.3968419957949	0.15	2000	   76.44911	 2.321E-01	 1.027E-02	   0.0821878	0.0707106781186547	293.16	36.7	 1.553859	 3.206E-01	 9.390E-02	 2.312E+00	 7.614E+01	 2.823E+00	 3.024E-02	 0.000E+00	 2.348E-01	0.0303388494090082	 2.570E-01	 1.0920E+02	 1.178E+01	 6.6580E-01	 2.451E+01	 4.308E+00
50.3968419957949	0.15	2000	   76.44911	 2.320E-01	 1.027E-02	   0.0821878	0.143450289958509	293.16	36.7	 1.553859	 3.206E-01	 9.390E-02	 2.312E+00	 7.614E+01	 2.823E+00	 3.024E-02	 0.000E+00	 2.348E-01	0.0303388494090082	 2.570E-01	 1.0920E+02	 1.178E+01	 6.6580E-01	 2.451E+01	 4.308E+00
50.3968419957949	0.15	2000	   76.44911	 2.320E-01	 1.026E-02	   0.0821878	0.291016664479583	293.16	36.7	 1.553859	 3.206E-01	 9.390E-02	 2.312E+00	 7.614E+01	 2.823E+00	 3.024E-02	 0.000E+00	 2.348E-01	0.0303388494090082	 2.569E-01	 1.0920E+02	 1.178E+01	 6.6582E-01	 2.451E+01	 4.309E+00
50.3968419957949	0.15	2000	   76.44911	 2.319E-01	 1.026E-02	   0.0821878	0.590383602774996	293.16	36.7	 1.553859	 3.206E-01	 9.390E-02	 2.311E+00	 7.614E+01	 2.823E+00	 3.024E-02	 0.000E+00	 2.347E-01	0.0303388494090082	 2.568E-01	 1.0920E+02	 1.178E+01	 6.6584E-01	 2.451E+01	 4.311E+00
50.3968419957949	0.15	2000	   76.44911	 2.317E-01	 1.025E-02	   0.0821878	1.19770735139478	293.16	36.7	 1.553859	 3.207E-01	 9.390E-02	 2.311E+00	 7.614E+01	 2.822E+00	 3.025E-02	 0.000E+00	 2.348E-01	0.0303388494090082	 2.566E-01	 1.0920E+02	 1.178E+01	 6.6591E-01	 2.451E+01	 4.315E+00
50.3968419957949	0.15	2000	   76.44911	 2.313E-01	 1.022E-02	   0.0821878	2.42978106580612	293.16	36.7	 1.553859	 3.207E-01	 9.390E-02	 2.310E+00	 7.614E+01	 2.822E+00	 3.027E-02	 0.000E+00	 2.348E-01	0.0303388494090082	 2.562E-01	 1.0920E+02	 1.178E+01	 6.6603E-01	 2.452E+01	 4.322E+00
50.3968419957949	0.15	2000	   76.44911	 2.305E-01	 1.018E-02	   0.0821878	4.92928094736557	293.16	36.7	 1.553859	 3.208E-01	 9.390E-02	 2.309E+00	 7.614E+01	 2.821E+00	 3.031E-02	 0.000E+00	 2.348E-01	0.0303388494090082	 2.553E-01	 1.0920E+02	 1.178E+01	 6.6629E-01	 2.453E+01	 4.337E+00
50.3968419957949	0.15	2000	   76.44911	 2.289E-01	 1.009E-02	   0.0821878	9.99999999999998	293.16	36.7	 1.553859	 3.211E-01	 9.390E-02	 2.307E+00	 7.614E+01	 2.818E+00	 3.038E-02	 0.000E+00	 2.348E-01	0.0303388494090082	 2.536E-01	 1.0920E+02	 1.178E+01	 6.6679E-01	 2.454E+01	 4.367E+00
58.7893796910239	0.15	2000	   89.18011	 4.236E-01	 2.342E-02	   0.0704550	5e-4	293.16	36.7	 1.553859	 2.545E-01	 8.007E-02	 2.568E+00	 9.025E+01	 3.022E+00	 2.411E-02	 0.000E+00	 2.378E-01	0.0303388504756128	 3.188E-01	 1.2717E+02	 1.187E+01	 6.1799E-01	 2.269E+01	 2.360E+00
58.7893796910239	0.15	2000	   89.18011	 4.236E-01	 2.342E-02	   0.0704550	0.00101434672792838	293.16	36.7	 1.553859	 2.545E-01	 8.007E-02	 2.568E+00	 9.025E+01	 3.022E+00	 2.411E-02	 0.000E+00	 2.380E-01	0.0303388504756128	 3.188E-01	 1.2717E+02	 1.187E+01	 6.1802E-01	 2.269E+01	 2.360E+00
58.7893796910239	0.15	2000	   89.18011	 4.236E-01	 2.342E-02	   0.0704550	0.00205779856891804	293.16	36.7	 1.553859	 2.545E-01	 8.007E-02	 2.568E+00	 9.025E+01	 3.022E+00	 2.411E-02	 0.000E+00	 2.379E-01	0.0303388504756128	 3.188E-01	 1.2717E+02	 1.187E+01	 6.1801E-01	 2.269E+01	 2.360E+00
58.7893796910239	0.15	2000	   89.18011	 4.236E-01	 2.342E-02	   0.0704550	0.00417464249023545	293.16	36.7	 1.553859	 2.545E-01	 8.007E-02	 2.568E+00	 9.025E+01	 3.022E+00	 2.411E-02	 0.000E+00	 2.379E-01	0.0303388504756128	 3.188E-01	 1.2717E+02	 1.187E+01	 6.1800E-01	 2.269E+01	 2.360E+00
58.7893796910239	0.15	2000	   89.18011	 4.236E-01	 2.342E-02	   0.0704550	0.00846906990048226	293.16	36.7	 1.553859	 2.545E-01	 8.007E-02	 2.568E+00	 9.025E+01	 3.022E+00	 2.411E-02	 0.000E+00	 2.379E-01	0.0303388504756128	 3.188E-01	 1.2717E+02	 1.187E+01	 6.1800E-01	 2.269E+01	 2.360E+00
58.7893796910239	0.15	2000	   89.18011	 4.236E-01	 2.342E-02	   0.0704550	0.0171811466843019	293.16	36.7	 1.553859	 2.545E-01	 8.007E-02	 2.568E+00	 9.025E+01	 3.022E+00	 2.411E-02	 0.000E+00	 2.379E-01	0.0303388504756128	 3.188E-01	 1.2717E+02	 1.187E+01	 6.1801E-01	 2.269E+01	 2.360E+00
58.7893796910239	0.15	2000	   89.18011	 4.236E-01	 2.342E-02	   0.0704550	0.0348552798425585	293.16	36.7	 1.553859	 2.545E-01	 8.007E-02	 2.568E+00	 9.025E+01	 3.022E+00	 2.411E-02	 0.000E+00	 2.380E-01	0.0303388504756128	 3.188E-01	 1.2717E+02	 1.186E+01	 6.1802E-01	 2.269E+01	 2.360E+00
58.7893796910239	0.15	2000	   89.18011	 4.236E-01	 2.342E-02	   0.0704550	0.0707106781186547	293.16	36.7	 1.553859	 2.545E-01	 8.007E-02	 2.568E+00	 9.025E+01	 3.022E+00	 2.411E-02	 0.000E+00	 2.379E-01	0.0303388504756128	 3.187E-01	 1.2717E+02	 1.187E+01	 6.1802E-01	 2.269E+01	 2.360E+00
58.7893796910239	0.15	2000	   89.18011	 4.235E-01	 2.341E-02	   0.0704550	0.143450289958509	293.16	36.7	 1.553859	 2.545E-01	 8.007E-02	 2.568E+00	 9.025E+01	 3.022E+00	 2.411E-02	 0.000E+00	 2.379E-01	0.0303388504756128	 3.187E-01	 1.2717E+02	 1.187E+01	 6.1802E-01	 2.269E+01	 2.360E+00
58.7893796910239	0.15	2000	   89.18011	 4.234E-01	 2.340E-02	   0.0704550	0.291016664479583	293.16	36.7	 1.553859	 2.545E-01	 8.007E-02	 2.568E+00	 9.025E+01	 3.022E+00	 2.411E-02	 0.000E+00	 2.379E-01	0.0303388504756128	 3.186E-01	 1.2717E+02	 1.186E+01	 6.1806E-01	 2.269E+01	 2.361E+00
58.7893796910239	0.15	2000	   89.18011	 4.231E-01	 2.338E-02	   0.0704550	0.590383602774996	293.16	36.7	 1.553859	 2.545E-01	 8.007E-02	 2.567E+00	 9.025E+01	 3.022E+00	 2.412E-02	 0.000E+00	 2.380E-01	0.0303388504756128	 3.184E-01	 1.2717E+02	 1.186E+01	 6.1813E-01	 2.270E+01	 2.363E+00
58.7893796910239	0.15	2000	   89.18011	 4.226E-01	 2.335E-02	   0.0704550	1.19770735139478	293.16	36.7	 1.553859	 2.545E-01	 8.007E-02	 2.567E+00	 9.025E+01	 3.021E+00	 2.413E-02	 0.000E+00	 2.379E-01	0.0303388504756128	 3.180E-01	 1.2717E+02	 1.186E+01	 6.1824E-01	 2.270E+01	 2.366E+00
58.7893796910239	0.15	2000	   89.18011	 4.215E-01	 2.327E-02	   0.0704550	2.42978106580612	293.16	36.7	 1.553859	 2.546E-01	 8.007E-02	 2.565E+00	 9.025E+01	 3.020E+00	 2.416E-02	 0.000E+00	 2.378E-01	0.0303388504756128	 3.172E-01	 1.2717E+02	 1.186E+01	 6.1846E-01	 2.270E+01	 2.371E+00
58.7893796910239	0.15	2000	   89.18011	 4.194E-01	 2.312E-02	   0.0704550	4.92928094736557	293.16	36.7	 1.553859	 2.547E-01	 8.007E-02	 2.563E+00	 9.025E+01	 3.018E+00	 2.421E-02	 0.000E+00	 2.379E-01	0.0303388504756128	 3.155E-01	 1.2717E+02	 1.186E+01	 6.1894E-01	 2.272E+01	 2.383E+00
58.7893796910239	0.15	2000	   89.18011	 4.151E-01	 2.282E-02	   0.0704550	9.99999999999998	293.16	36.7	 1.553859	 2.550E-01	 8.007E-02	 2.557E+00	 9.025E+01	 3.014E+00	 2.432E-02	 0.000E+00	 2.379E-01	0.0303388504756128	 3.122E-01	 1.2721E+02	 1.187E+01	 6.1994E-01	 2.274E+01	 2.408E+00
68.5795186282458	0.15	2000	  104.03119	 7.377E-01	 5.012E-02	   0.0603971	5e-4	293.16	36.7	 1.553859	 2.020E-01	 6.828E-02	 2.901E+00	 1.070E+02	 3.256E+00	 1.885E-02	 0.000E+00	 2.421E-01	0.0260077970168981	 3.923E-01	 1.4794E+02	 1.185E+01	 5.6129E-01	 2.101E+01	 1.355E+00
68.5795186282458	0.15	2000	  104.03119	 7.377E-01	 5.012E-02	   0.0603971	0.00101434672792838	293.16	36.7	 1.553859	 2.020E-01	 6.834E-02	 2.901E+00	 1.069E+02	 3.257E+00	 1.886E-02	 0.000E+00	 2.424E-01	0.0303388510391651	 3.984E-01	 1.4798E+02	 1.195E+01	 5.6158E-01	 2.101E+01	 1.355E+00
68.5795186282458	0.15	2000	  104.03119	 7.376E-01	 5.012E-02	   0.0603971	0.00205779856891804	293.16	36.7	 1.553859	 2.020E-01	 6.834E-02	 2.901E+00	 1.069E+02	 3.257E+00	 1.886E-02	 0.000E+00	 2.423E-01	0.0303388510391651	 3.984E-01	 1.4798E+02	 1.195E+01	 5.6155E-01	 2.101E+01	 1.355E+00
68.5795186282458	0.15	2000	  104.03119	 7.376E-01	 5.012E-02	   0.0603971	0.00417464249023545	293.16	36.7	 1.553859	 2.020E-01	 6.834E-02	 2.901E+00	 1.069E+02	 3.257E+00	 1.886E-02	 0.000E+00	 2.423E-01	0.0303388510391651	 3.984E-01	 1.4798E+02	 1.195E+01	 5.6154E-01	 2.101E+01	 1.355E+00
68.5795186282458	0.15	2000	  104.03119	 7.376E-01	 5.011E-02	   0.0603971	0.00846906990048226	293.16	36.7	 1.553859	 2.020E-01	 6.834E-02	 2.901E+00	 1.069E+02	 3.257E+00	 1.886E-02	 0.000E+00	 2.423E-01	0.0303388510391651	 3.984E-01	 1.4798E+02	 1.195E+01	 5.6155E-01	 2.101E+01	 1.355E+00
68.5795186282458	0.15	2000	  104.03119	 7.376E-01	 5.011E-02	   0.0603971	0.0171811466843019	293.16	36.7	 1.553859	 2.020E-01	 6.834E-02	 2.901E+00	 1.069E+02	 3.257E+00	 1.886E-02	 0.000E+00	 2.424E-01	0.0303388510391651	 3.983E-01	 1.4798E+02	 1.195E+01	 5.6155E-01	 2.101E+01	 1.355E+00
68.5795186282458	0.15	2000	  104.03119	 7.376E-01	 5.011E-02	   0.0603971	0.0348552798425585	293.16	36.7	 1.553859	 2.020E-01	 6.834E-02	 2.901E+00	 1.069E+02	 3.257E+00	 1.886E-02	 0.000E+00	 2.423E-01	0.0303388510391651	 3.983E-01	 1.4798E+02	 1.195E+01	 5.6154E-01	 2.101E+01	 1.355E+00
68.5795186282458	0.15	2000	  104.03119	 7.375E-01	 5.010E-02	   0.0603971	0.0707106781186547	293.16	36.7	 1.553859	 2.020E-01	 6.834E-02	 2.901E+00	 1.069E+02	 3.256E+00	 1.886E-02	 0.000E+00	 2.420E-01	0.0303388510391651	 3.983E-01	 1.4798E+02	 1.195E+01	 5.6150E-01	 2.101E+01	 1.355E+00
68.5795186282458	0.15	2000	  104.03119	 7.373E-01	 5.009E-02	   0.0603971	0.143450289958509	293.16	36.7	 1.553859	 2.020E-01	 6.834E-02	 2.901E+00	 1.069E+02	 3.256E+00	 1.886E-02	 0.000E+00	 2.422E-01	0.0303388510391651	 3.982E-01	 1.4798E+02	 1.195E+01	 5.6155E-01	 2.101E+01	 1.356E+00
68.5795186282458	0.15	2000	  104.03119	 7.370E-01	 5.006E-02	   0.0603971	0.291016664479583	293.16	36.7	 1.553859	 2.020E-01	 6.834E-02	 2.900E+00	 1.069E+02	 3.256E+00	 1.887E-02	 0.000E+00	 2.424E-01	0.0303388510391651	 3.980E-01	 1.4798E+02	 1.195E+01	 5.6166E-01	 2.101E+01	 1.356E+00
68.5795186282458	0.15	2000	  104.03119	 7.363E-01	 5.000E-02	   0.0603971	0.590383602774996	293.16	36.7	 1.553859	 2.020E-01	 6.834E-02	 2.900E+00	 1.069E+02	 3.256E+00	 1.887E-02	 0.000E+00	 2.422E-01	0.0303388510391651	 3.976E-01	 1.4798E+02	 1.195E+01	 5.6172E-01	 2.101E+01	 1.357E+00
68.5795186282458	0.15	2000	  104.03119	 7.350E-01	 4.988E-02	   0.0603971	1.19770735139478	293.16	36.7	 1.553859	 2.020E-01	 6.834E-02	 2.898E+00	 1.069E+02	 3.255E+00	 1.889E-02	 0.000E+00	 2.422E-01	0.0303388510391651	 3.968E-01	 1.4798E+02	 1.195E+01	 5.6194E-01	 2.102E+01	 1.360E+00
68.5795186282458	0.15	2000	  104.03119	 7.323E-01	 4.964E-02	   0.0603971	2.42978106580612	293.16	36.7	 1.553859	 2.021E-01	 6.834E-02	 2.896E+00	 1.069E+02	 3.253E+00	 1.892E-02	 0.000E+00	 2.422E-01	0.0303388510391651	 3.953E-01	 1.4798E+02	 1.195E+01	 5.6239E-01	 2.103E+01	 1.365E+00
68.5795186282458	0.15	2000	  104.03119	 7.268E-01	 4.916E-02	   0.0603971	4.92928094736557	293.16	36.7	 1.553859	 2.023E-01	 6.834E-02	 2.890E+00	 1.069E+02	 3.249E+00	 1.900E-02	 0.000E+00	 2.423E-01	0.0303388510391651	 3.921E-01	 1.4798E+02	 1.195E+01	 5.6330E-01	 2.105E+01	 1.375E+00
68.5795186282458	0.15	2000	  104.03119	 7.157E-01	 4.821E-02	   0.0603971	9.99999999999998	293.16	36.7	 1.553859	 2.026E-01	 6.834E-02	 2.879E+00	 1.067E+02	 3.241E+00	 1.914E-02	 0.000E+00	 2.422E-01	0.0303388510391651	 4.032E-01	 1.4798E+02	 1.195E+01	 5.6511E-01	 2.108E+01	 1.397E+00
80	0.15	2000	  121.35540	 1.229E+00	 1.010E-01	   0.0517751	5e-4	293.16	36.7	 1.553859	 1.603E-01	 5.833E-02	 3.337E+00	 1.264E+02	 3.531E+00	 1.447E-02	 0.000E+00	 2.474E-01	0.03033885	 5.210E-01	 1.7196E+02	 1.191E+01	 4.9551E-01	 1.945E+01	 8.133E-01
80	0.15	2000	  121.35540	 1.229E+00	 1.010E-01	   0.0517751	0.00101434672792838	293.16	36.7	 1.553859	 1.603E-01	 5.833E-02	 3.337E+00	 1.264E+02	 3.531E+00	 1.447E-02	 0.000E+00	 2.474E-01	0.03033885	 5.210E-01	 1.7196E+02	 1.191E+01	 4.9548E-01	 1.945E+01	 8.133E-01
80	0.15	2000	  121.35540	 1.229E+00	 1.010E-01	   0.0517751	0.00205779856891804	293.16	36.7	 1.553859	 1.603E-01	 5.833E-02	 3.337E+00	 1.264E+02	 3.531E+00	 1.447E-02	 0.000E+00	 2.474E-01	0.03033885	 5.210E-01	 1.7196E+02	 1.191E+01	 4.9548E-01	 1.945E+01	 8.134E-01
